x(m/s),y(m/s),z(m/s),t(s)
2.801095486,10.86920834,-2.995017529,84.45954403
2.327064037,11.44857979,-3.07402277,84.46193356
1.469976664,11.36239338,-2.841795206,84.46432356
0.665559411,10.80696201,-3.16260457,84.46671356
-0.1412518322,10.96736622,-4.060391426,84.46910413
-0.9528512955,10.93384933,-4.206431389,84.47149429
-1.25690186,9.262767792,-4.256707668,84.47388393
-1.453217983,9.26755619,-3.265550852,84.47627424
-1.371818662,9.674552917,-2.109200954,84.47866403
-0.9911568761,8.961112022,-0.9552453756,84.4810533
-0.3423561156,7.752091408,0.2370157838,84.48344309
0.4237554669,6.91655159,-0.313626945,84.48583309
0.8379345536,7.898131847,0.5051548481,84.48822351
1.568134665,7.122444153,1.946402192,84.4906134
2.058924913,6.346755981,1.141985178,84.49300294
1.893732071,8.578056335,0.3854499161,84.49539309
1.865002871,9.930722237,0.9265161753,84.49778278
1.764450788,10.05282116,1.663898587,84.50017179
1.364636302,11.1253767,-0.2202570736,84.50256132
0.878634274,13.16993713,-2.171447515,84.5049509
0.6368302703,13.39498234,-2.181024075,84.5073409
0.3734793961,13.04065609,-2.214541197,84.5097309
0.09097574651,14.48908615,-1.469976664,84.51212049
0.1029462516,14.33586311,-1.027068377,84.5145108
0.1244931296,12.08780479,-1.469976664,84.51690075
0.2322275788,10.10070324,-2.276787996,84.51929028
0.3064446151,9.353743553,-2.956712008,84.52168049
0.2753213346,9.145457268,-1.055797458,84.52407059
0.565007329,7.306789398,0.565007329,84.52646075
0.7158355117,6.667564869,-0.4141790867,84.52885049
0.7230178118,8.053748131,-0.4500905573,84.53124002
1.170714259,7.239754677,-0.4788197577,84.53363044
1.594469786,6.250991821,-2.212147236,84.53602064
1.778815389,7.653933525,-3.272732973,84.53841028
2.097230434,7.962772369,-4.29980135,84.54080049
2.245664597,8.305128098,-3.892804384,84.5431908
2.298334837,8.733672142,-2.995017529,84.54558205
2.192994595,8.132753372,-5.535156727,84.54797195
1.625592947,9.092786789,-6.315632343,84.55036132
1.362242103,9.040117264,-4.168126106,84.5527519
1.024674296,9.162216187,-2.169053555,84.5551419
0.3974204063,10.46221161,-0.866663754,84.55753132
0.1197049394,10.062397,-0.6966827512,84.55992137
-0.05027607456,9.96423912,1.302389741,84.56231164
0.01436459273,9.643429756,2.784336805,84.5647019
0.06224656478,8.800706863,1.21859622,84.56709153
0.04309377819,9.083210945,1.716568708,84.5694808
0.3998144865,8.93477726,4.225584507,84.57187111
0.6368302703,8.781554222,4.055603027,84.57426101
0.6464067101,9.574001312,2.128353834,84.57665059
0.8139935732,10.38799381,1.338301301,84.5790408
1.113255858,10.79499054,0.7278059721,84.58143075
1.2233845,10.74950314,-2.463527441,84.58382023
1.079738498,10.88836098,-6.351543903,84.58621044
1.098891377,11.26662922,-7.658721924,84.58860018
1.015097857,12.06625843,-6.521524906,84.59099028
0.7038650513,12.2577858,-5.865541935,84.59337992
0.4692433476,11.61137867,-5.894270897,84.59576892
0.2896859348,10.99609566,-4.654128075,84.59815851
0.05985246971,10.39278316,-2.571261883,84.60054872
-0.04788197577,9.62906456,0.1795574129,84.60293908
0.07182296365,8.063324928,0.8570873737,84.60532877
-0.04788197577,8.575661659,1.556164145,84.6077182
0.0981580466,9.420779228,4.785803318,84.61010835
0.4740315676,8.013048172,5.264623165,84.6124982
0.4883961678,8.331463814,3.334979534,84.61488757
0.6224656701,9.178975105,1.608834386,84.6172771
0.6344361901,9.308256149,1.106073618,84.61966674
0.5243076086,10.22040844,1.149167418,84.62205679
0.3279915452,12.60014153,1.22817266,84.62444622
0.1532223076,13.25612545,-0.09097574651,84.62683585
-0.0406996794,12.18835735,-3.445107937,84.6292258
-0.3255974352,12.45888996,-4.900720119,84.63161518
-0.3184151351,11.59461975,-6.341967583,84.63400429
-0.5937365294,11.62574387,-6.464066505,84.63639325
-0.6176775098,12.4134016,-3.12669301,84.63878216
-0.2130747885,11.40548611,-1.201837659,84.64117236
-0.07182296365,10.59388733,-0.9097574949,84.6435621
0.3160210252,9.811017036,-0.0981580466,84.64595111
0.8570873737,8.879712105,1.592075586,84.64834096
1.288025141,7.476770401,2.39649272,84.65073044
1.443641543,6.562224388,1.015097857,84.65311992
1.436459303,7.622810364,1.295207381,84.6555095
1.570528746,7.189478397,1.477158904,84.65789924
1.189867139,6.217474461,-1.563346505,84.66028955
0.6392243505,6.792057991,-5.070701122,84.66267898
0.2561685741,8.151906013,-6.13607502,84.66506872
-0.1436459273,9.612305641,-4.527240276,84.6674584
-0.2896859348,10.06000328,-4.601458073,84.66984794
-0.4189672768,11.39830399,-5.492062569,84.67223726
-0.2489862591,12.80603409,-3.835346222,84.67462663
0.3495384157,11.57067871,-2.540138721,84.67701606
0.9049693346,9.739193916,-3.459472656,84.6794058
1.311966181,9.686524391,-3.385255814,84.68179492
1.774027109,10.01451492,0.60331285,84.68418413
2.269605398,9.032935143,4.510481834,84.68657419
2.406069279,8.46313858,4.745103359,84.68896351
2.46831584,8.199788094,2.872918606,84.69135262
2.434798479,7.845461369,1.503494024,84.69374221
2.231300116,8.003472328,0.8882106543,84.69613179
1.898520231,8.812677383,0.0,84.69852179
1.359848142,10.26350117,-1.122832298,84.70091132
0.8882106543,11.59461975,-1.922461271,84.70330038
0.4453023672,12.49958992,-2.702937603,84.70569085
0.05985246971,12.51874161,-4.601458073,84.70808096
-0.2848977447,12.64562988,-6.440125465,84.71047085
-0.4692433476,12.98319817,-6.210291862,84.71286064
-0.3279915452,11.99922276,-6.10016346,84.71525038
-0.3112328351,11.51322079,-6.339573383,84.71764049
-0.09336984903,11.32169342,-4.809744358,84.72002997
0.5290958285,9.202916145,-4.184884548,84.72241919
0.8307522535,8.173453331,-3.344556093,84.72480903
1.285630941,7.31157732,-1.22817266,84.72719846
1.802756429,5.262228966,-0.3926321864,84.72958762
1.893732071,5.470515728,1.88654983,84.73197736
2.231300116,5.530367851,4.570334435,84.73436695
2.410857439,4.632581234,3.801828861,84.73675684
2.202570677,5.750625134,3.413984776,84.73914627
2.322275639,6.301268101,3.234427452,84.74153528
2.243270397,6.890215874,1.141985178,84.7439245
1.82669735,8.769583702,-1.271266341,84.74631434
1.611228466,10.13900757,-2.379734278,84.74870377
1.498705864,11.05355358,-3.270339012,84.7510934
1.139590979,12.33200264,-5.690772533,84.75348309
0.7349883318,13.6703043,-6.80881691,84.7558732
0.7421706319,13.99111271,-5.484879971,84.75826278
0.6942886114,13.81394958,-4.675674915,84.76065195
0.368691206,13.71339798,-5.003666401,84.76304169
0.2944741547,13.6008749,-3.035717249,84.76543085
0.3255974352,12.71026993,-0.5434604287,84.76781981
0.06703476608,11.14692402,-0.2992623448,84.7702095
0.009576394223,9.281921387,-0.8929988146,84.77259866
-0.09097574651,8.333857536,-0.7900525331,84.77498794
-0.3926321864,8.484685898,0.9001811147,84.77737716
-0.2657449543,8.43919754,3.06923461,84.77976637
-0.1197049394,8.09444809,1.948796391,84.78215658
-0.1436459273,8.475110054,-0.5865541697,84.78454596
0.2968682647,9.408807755,-0.1173108369,84.78693476
0.854693234,9.296284676,-0.486002028,84.78932408
0.9959450364,9.808623314,-2.561685801,84.79171377
1.374212623,10.33771801,-3.741976261,84.79410403
1.726145267,10.12943172,-3.876045704,84.79649387
1.730933428,10.43348217,-3.607906818,84.79888377
1.867396951,10.55797482,-4.072361946,84.80127445
1.841061831,11.13495255,-2.702937603,84.80366398
1.989495993,9.854109764,-1.467582464,84.80605304
2.161871195,7.663509846,-4.393170834,84.80844283
1.788391709,9.387261391,-3.504960537,84.81083288
2.046954393,8.925200462,1.558558226,84.81322361
2.355793238,5.690772533,1.429276943,84.81561393
1.81951499,6.717841148,-0.4022085965,84.81800351
1.721356988,7.012314796,0.4093908668,84.82039361
1.790785909,4.977331638,1.283236861,84.82278335
1.381394982,5.338840008,0.1364636272,84.82517367
0.8475109339,7.146385193,-2.271999836,84.82756356
0.5267017484,7.790397644,-3.09078145,84.82995314
0.4069967866,7.797579288,-2.834613085,84.83234288
0.1867396981,8.429621696,-5.544732571,84.83473262
-0.1197049394,10.28504753,-8.664242744,84.83712205
-0.02872918546,11.59701443,-6.301268101,84.83951216
0.5721896291,9.518937111,-5.63331461,84.84190184
0.6631653905,9.808623314,-7.570139885,84.84429075
0.7732938528,11.97049427,-4.144185066,84.84668007
1.596863866,10.31377697,1.414912343,84.84906919
2.082865953,8.951535225,3.433137417,84.85145882
2.264817476,9.037722588,1.965555072,84.85384856
2.573656321,9.059269905,3.60311842,84.85623809
3.088387489,7.366641998,6.351543903,84.85862835
3.136269331,5.951729298,3.294280052,84.86101809
2.616750002,8.594815254,1.23056674,84.86340617
2.530562401,10.10309696,3.69888258,84.86579585
2.267211437,9.86847496,5.329264164,84.86818575
1.637563467,11.41745663,3.081204891,84.87057601
1.031856537,12.89461613,-1.163532019,84.87296559
0.3495384157,13.39737701,-2.434798479,84.87535486
0.09097574651,13.85704422,-0.8810282946,84.87774476
-0.0885816589,14.11081791,-2.844189167,84.88013424
-0.7014709115,15.18576813,-5.980458736,84.88252361
-0.6918945909,15.59276485,-3.770705462,84.8849133
-0.129281342,13.28006554,-2.633508444,84.88730304
-0.3423561156,12.52353096,-5.487274647,84.8896934
-0.2250452787,11.9633112,-6.215080738,84.89208294
0.5003666282,10.00014973,-3.832952023,84.89447184
0.7302001119,8.98026371,-2.137930155,84.89686163
1.101285338,7.268484116,-3.308644533,84.89925137
1.505888104,6.586165428,-3.176969051,84.90164122
1.762056589,6.476037025,-1.070162177,84.90403179
1.941614151,5.614161491,0.3734793961,84.90642205
1.87457943,5.58303833,0.4069967866,84.90881268
1.738115788,6.650806427,0.1651928127,84.91120288
1.517858624,7.51507616,0.7349883318,84.91359252
1.285630941,7.4791646,0.2753213346,84.91598273
1.096497297,8.793524742,-0.6918945909,84.91837252
0.9001811147,10.1821022,-1.963160992,84.9207619
0.8834224343,10.38081169,-2.717302084,84.92315174
1.144379258,11.38633442,-1.513070345,84.92554179
1.429276943,11.95134068,-1.726145267,84.92793184
1.730933428,11.44618607,-4.096302986,84.93032127
2.130748034,11.30493355,-3.923927784,84.93271007
2.52098608,10.53403378,-2.185812235,84.93509976
2.623932362,9.664977074,-2.434798479,84.93748924
2.394098759,10.07436752,-1.982313752,84.93987846
2.147506475,9.978604317,0.6727417707,84.94226835
1.88415575,9.341773033,2.310305357,84.94466059
1.314360261,9.818199158,0.9576395154,84.94705085
0.565007329,10.98651886,0.1915279031,84.94944049
0.3998144865,9.717646599,0.8953929543,84.95182965
0.2178629786,8.27400589,-1.276054621,84.9542195
-0.3495384157,10.67528629,-2.295940638,84.95660893
-0.1220990419,11.2450819,-0.2082865983,84.95899778
0.2441980839,10.64176941,1.632775426,84.96138684
0.5195194483,11.35042191,1.096497297,84.96377627
1.173108339,10.8452673,-1.81951499,84.96616632
1.687839627,10.08394432,-3.179363251,84.96855637
2.149900675,9.387261391,-2.580838442,84.9709457
2.504227161,9.289102554,-2.262423277,84.97333518
2.46831584,9.906781197,-2.803489685,84.97572419
2.202570677,9.969026566,-2.717302084,84.97811278
1.915279031,9.624277115,-2.049348593,84.980502
1.419700503,10.04084969,-2.037378073,84.98289122
0.7110472918,9.791864395,-3.16260457,84.985282
0.07421706617,9.296284676,-3.569601297,84.98767169
-0.3878439963,11.02961254,-0.2825036645,84.99006085
-0.6344361901,11.03679466,1.29281342,84.9924509
-0.811599493,9.238826752,-1.134802699,84.99484096
-0.5937365294,8.628332138,-3.18654561,84.99723059
-0.2801095545,8.654666901,-2.923194408,84.99962049
0.03830557689,8.606784821,-0.1244931296,85.00201028
0.7924466729,7.622810364,0.5554309487,85.00440064
1.144379258,8.345828056,-0.8929988146,85.00679049
1.493917584,8.623543739,-0.9696099758,85.00917976
2.063713074,6.540678024,-1.027068377,85.01156971
2.113989353,6.471249104,-1.958372712,85.01395919
2.027801514,7.543805122,-3.10993433,85.01634867
1.769238949,7.756879807,-2.626326323,85.01873856
1.462794423,7.922072887,-0.3878439963,85.02112814
1.23296082,7.38579464,-2.020619392,85.02351575
0.5482486486,7.706604004,-5.568673611,85.02590575
0.1029462516,7.481558323,-5.290957928,85.02829512
0.08379345387,7.179902077,-2.52577424,85.03068523
-0.0885816589,8.989841461,-1.24253726,85.03307476
-0.06703476608,8.977869987,-3.193727732,85.03546372
0.2968682647,7.646751404,-3.940686464,85.03785325
0.8259640336,7.369036198,-2.973470688,85.04024299
1.115650058,8.08247757,-2.846583605,85.04263314
1.249719501,8.266822815,-2.185812235,85.04502304
1.496311784,7.639568806,-0.4093908668,85.04741221
1.491523504,8.774372101,1.25929594,85.049802
1.165926099,10.17252636,1.766844869,85.05219184
0.9384866953,8.944353104,0.486002028,85.05458143
0.658377111,8.970687866,-0.8953929543,85.05697137
0.181951493,12.02795219,0.03112328239,85.05936127
0.03830557689,13.39977074,1.592075586,85.06175189
0.1867396981,13.28964233,1.410124183,85.06414393
0.3902381063,14.86495876,0.1220990419,85.06653335
0.6488007307,17.21596336,0.4548787475,85.06892387
1.24253726,16.95261383,2.185812235,85.07131398
2.034983873,14.8984766,0.9408808351,85.07370361
2.252846956,15.56882381,-1.25450778,85.07609356
2.410857439,16.41633415,0.3184151351,85.07848314
2.805883646,14.26164627,2.549715281,85.08087283
2.631114483,12.77491093,0.7349883318,85.08326221
1.951190472,13.17951393,-1.764450788,85.08565174
1.424488783,12.28412056,-0.7565351725,85.08804226
0.9121516347,9.990573883,-0.6392243505,85.09043216
-0.1460400373,10.1773138,-2.652661562,85.09282137
-1.077344418,11.2498703,-2.305516958,85.09521085
-1.496311784,9.753558159,-0.4764256477,85.09760033
-1.967949152,8.111206055,-1.053403497,85.09999007
-2.403675318,7.919678688,-3.921533823,85.10237945
-2.568867922,8.041777611,-4.381200314,85.1047683
-2.291152477,7.448040962,-1.278448701,85.10715809
-1.750086069,5.970882416,-1.613622546,85.10954768
-1.525040865,7.009921074,-3.607906818,85.1119371
-0.9743981957,8.218940735,-1.041432977,85.11432684
0.03351738304,5.791325092,0.2872918546,85.11671658
0.3950262666,5.611767292,-1.88176167,85.11910668
0.5290958285,8.101630211,-1.668686867,85.12149627
1.084526777,7.428888321,1.314360261,85.12388554
1.290419221,5.858359337,1.685445547,85.12627575
0.8427227736,8.410469055,1.079738498,85.1286657
0.6368302703,10.22998428,2.927982807,85.13105544
0.5386722088,9.013781548,3.60311842,85.13344512
0.07421706617,9.72482872,1.053403497,85.13583439
-0.2753213346,11.25465775,-2.293546438,85.13822413
-0.4883961678,11.26184082,-3.964627504,85.14061372
-0.744564712,12.06146908,-3.897592783,85.1430032
-0.9049693346,14.21137047,-3.61508894,85.14539283
-0.9552453756,15.27674389,-4.99409008,85.14778189
-1.039038897,15.26716805,-6.648412228,85.1501707
-0.8977869749,14.21376419,-6.847122669,85.15256028
-0.6128892303,12.54986572,-7.713786125,85.15495002
-0.7206237316,12.09738064,-9.054480553,85.15733992
-0.8355404139,12.00161743,-6.602924347,85.15972945
-0.433331877,10.05042744,-2.382128239,85.16211898
-0.2896859348,7.529440403,-3.157816172,85.16450913
-0.5985246897,7.098503113,-4.460206032,85.1668983
-0.3303856254,5.64528513,-1.651928067,85.16928731
0.04548787326,3.612694979,1.589681625,85.17167695
-0.04548787326,4.764256477,3.224850893,85.17406663
0.1556164175,6.332390785,4.33331871,85.17645684
0.6416184306,6.174380302,6.751358509,85.17884674
1.084526777,5.010848522,5.482485771,85.18123601
1.21859622,5.757807732,1.120438218,85.18362679
1.237748981,7.340307236,0.1627987176,85.1860158
1.261690021,7.51507616,1.730933428,85.1884046
0.9097574949,8.79113102,1.125226378,85.19079403
0.1627987176,12.5378952,-0.1173108369,85.19318361
-0.3519325256,13.83310318,0.09097574651,85.19557367
-0.6224656701,12.26496792,-1.85782063,85.1979632
-1.24014318,14.02702522,-4.177702427,85.200352
-1.541799664,16.23199081,-4.271071911,85.20274163
-1.405336022,15.6717701,-2.635902643,85.2051309
-1.139590979,14.37656307,-2.281575918,85.20751965
-0.9145457745,13.85704422,-4.007721424,85.20990893
-0.7708998322,13.12684345,-3.337373734,85.2122983
-0.1987102032,10.15337276,-0.8570873737,85.2146882
0.2250452787,7.266089439,-1.620804906,85.21707783
0.1197049394,7.46719408,-2.394098759,85.21946715
0.313626945,7.747303486,0.9073634148,85.22185695
0.6104952097,6.057069778,3.028534889,85.22424492
0.5003666282,5.166464806,0.5626131892,85.22663367
0.3088387549,6.409002304,-1.656716347,85.22902273
0.2441980839,7.692239285,0.3327797055,85.2314119
0.3351738155,7.064985275,1.560952425,85.23380174
0.2082865983,8.465533257,-0.03351738304,85.23619132
0.05985246971,11.55870914,-0.301656425,85.23858038
0.3710853159,10.73035145,-0.6966827512,85.24097038
0.5985246897,9.684128761,-2.784336805,85.24335992
0.6368302703,11.67841434,-4.254313469,85.24574903
0.7852643728,12.66238785,-4.27586031,85.24813898
0.9935510159,11.27381134,-4.654128075,85.25052893
0.9863687158,11.05834198,-5.611767292,85.25291903
0.6488007307,12.35833836,-5.144917965,85.25530903
0.3854499161,11.70474911,-3.526507616,85.25769867
0.1005521491,11.43182182,-0.8858165741,85.26008882
-0.3567207158,12.54028893,1.503494024,85.26247835
-0.6847122312,11.70953655,1.958372712,85.26486658
-0.854693234,10.91230202,3.634242058,85.26725611
-0.8259640336,10.26350117,4.771439075,85.26964601
-0.8618755341,9.720041275,3.76352334,85.27203648
-0.8139935732,10.10549068,3.940686464,85.27442648
-0.4740315676,9.67694664,4.306983471,85.27681617
-0.2944741547,9.784682274,3.500172138,85.27920617
-0.1627987176,10.25392532,1.697415948,85.28159538
0.04548787326,10.03606224,-0.1412518322,85.28398424
0.1005521491,11.04637241,-0.6057069898,85.28637367
0.1987102032,12.3679142,-0.8355404139,85.28876299
0.2801095545,12.60492992,-1.975131512,85.29115278
0.3232033551,12.71266365,-2.837007046,85.29354226
0.5099430084,11.74544811,-4.242342949,85.29593137
0.4764256477,10.44305897,-6.272538662,85.29832143
0.313626945,10.51248837,-5.568673611,85.30071106
0.3854499161,10.26589489,-2.200176716,85.30310018
0.3351738155,9.07602787,-0.3926321864,85.30548986
0.1939219981,7.977137089,-1.376606703,85.30787934
0.1771633178,7.388188362,-0.8570873737,85.31026924
0.2992623448,5.841600895,0.8379345536,85.31265908
0.4022085965,3.73239994,-0.5314899087,85.31504809
0.1795574129,4.737921715,-0.8092053533,85.31743747
0.184345603,5.963699818,1.963160992,85.31982663
0.3399620354,5.116189003,2.758001804,85.32221554
0.1675869077,5.69316721,1.371818662,85.32460492
0.0885816589,5.788930893,-2.037378073,85.3269944
-0.1723751128,6.085799217,-4.036450386,85.32938445
-0.2992623448,7.309183598,-2.944741488,85.33177429
-0.2585626841,7.582110405,-5.516003609,85.33416356
-0.8379345536,10.04563808,-8.125571251,85.33655351
-0.8953929543,11.57546711,-7.457617283,85.33894299
-0.5458545089,10.75668621,-7.747303486,85.34133216
-0.8451168537,11.75263119,-8.757613182,85.3437208
-0.928910315,12.58338261,-9.188550949,85.34611023
-0.682318151,12.55704784,-6.662776947,85.34849986
-0.5674013495,12.48522472,-3.035717249,85.35088913
-0.4117850065,12.47085953,-1.419700503,85.35327809
-0.181951493,12.67196465,0.854693234,85.35566783
0.2011042982,11.06791878,3.124298811,85.358057
0.665559411,9.020963669,2.882494926,85.36044596
0.9145457745,9.210098267,1.86021471,85.3628358
1.130014658,10.20604324,3.768311501,85.36522575
1.637563467,8.625938416,5.001272678,85.36761564
1.671080828,9.05208683,3.677335739,85.37000486
1.534617305,12.02555847,3.63902998,85.37239372
1.733327508,11.27381134,2.298334837,85.37478346
1.515464544,10.19886112,-0.3399620354,85.37717309
1.24253726,10.51009369,-3.296674013,85.37956226
0.7613233924,11.46055126,-4.955784321,85.38195189
0.2226511836,11.80530071,-3.562418938,85.38434195
0.02872918546,9.502178192,-4.881567478,85.38673174
-0.6727417707,8.499051094,-9.250798225,85.38912101
-1.422094584,8.467926979,-10.1964674,85.39151038
-1.520252705,6.495190144,-7.072167397,85.3939007
-1.589681625,5.695560932,-4.117849827,85.39628981
-1.83148551,6.425761223,-3.825769663,85.39867799
-1.683051348,6.370697021,-1.991890073,85.4010671
-0.8259640336,4.836079597,2.085259914,85.40345632
-0.129281342,2.971076488,0.62725389,85.40584549
0.1029462516,3.217668772,-2.236088276,85.4082345
0.8929988146,2.983047009,-1.046221137,85.41062382
1.431671023,3.423561335,1.594469786,85.41301392
1.307177901,5.738654613,2.595202923,85.4154032
1.23296082,7.646751404,2.190600157,85.41779189
1.053403497,8.491868019,1.307177901,85.42018111
0.6176775098,9.09996891,-1.809938669,85.42257012
0.07421706617,11.25705242,-4.153761387,85.42495898
-0.3806616962,13.82113171,-3.421166897,85.42734778
-0.6535889506,15.58797741,-1.19944346,85.42973648
-0.6751358509,16.17213631,-1.594469786,85.43212611
-0.6942886114,16.64616966,-3.018958569,85.43451528
-0.3734793961,15.7914753,-3.07402277,85.43690403
0.09336984903,14.86495876,-1.541799664,85.43929304
0.4213613868,15.04691124,1.127620459,85.44168216
0.8451168537,14.06772423,2.674208164,85.44407179
1.177896619,12.03752899,2.406069279,85.44646106
1.278448701,11.20917034,2.255240917,85.44885028
1.321542501,9.990573883,2.125959635,85.45124049
1.220990419,7.357065678,-0.5817660093,85.45363012
0.7972348928,7.057803154,-2.803489685,85.45601908
0.304050535,8.300340652,-2.46592164,85.45840825
-0.2011042982,8.573267937,-1.347877622,85.46079757
-0.5219135284,8.235699654,-1.929643631,85.46318814
-0.8642696142,8.879712105,-4.132214546,85.46557757
-1.21859622,9.162216187,-5.554308891,85.46796637
-1.074950337,8.161482811,-5.57106781,85.47035601
-0.9049693346,8.9587183,-4.824109077,85.47274554
-0.8259640336,10.1964674,-4.476964474,85.47513491
-0.4836079478,9.674552917,-4.421900272,85.47752476
-0.06942886859,9.86847496,-2.839401007,85.47991444
0.3710853159,9.380079269,-3.296674013,85.48230408
0.495578438,8.788737297,-5.022819042,85.48469346
0.5865541697,9.906781197,-2.159476995,85.48708221
0.9696099758,10.21561909,1.046221137,85.48947158
0.8044171929,10.82850933,1.541799664,85.4918607
0.7038650513,10.62740421,1.21620214,85.49424929
0.9001811147,8.733672142,-1.237748981,85.49663835
0.4237554669,9.097575188,-3.287097454,85.49902741
0.1077344418,9.62906456,-2.693361044,85.50141715
0.0406996794,9.487812996,-1.412518263,85.50380637
-0.4285436869,11.49406815,-0.5075489283,85.50619549
-0.6631653905,12.68393517,-0.6847122312,85.50858533
-0.5362781286,11.13495255,-2.48986268,85.51097429
-0.5506426692,11.02243137,-3.749158859,85.51336273
-0.3878439963,12.06865215,-2.753213406,85.51575189
0.04309377819,10.87878513,-2.664632082,85.51814116
0.2489862591,10.30420113,-2.547321081,85.5205308
0.6248597503,9.923539162,-2.102018833,85.52291997
0.8690578938,9.214885712,-1.29281342,85.52530892
1.019886017,7.685057163,-0.5267017484,85.52769893
1.094103098,5.525579929,-2.726878405,85.5300884
0.4740315676,7.697027683,-1.776421309,85.53247731
0.2920800745,9.085604668,2.865736246,85.53486653
0.2346216738,7.297213078,2.46592164,85.53725616
-0.4548787475,8.15430069,-1.639957666,85.53964632
-0.682318151,9.054480553,-4.029268265,85.54203585
-0.682318151,8.860559464,-3.430743456,85.54442492
-0.6990768313,9.226857185,-2.839401007,85.54681512
-0.6296479702,10.34011173,-4.697221279,85.54920497
-0.6559830904,12.57620144,-3.897592783,85.55159466
-0.2370157838,11.94894695,-1.742903829,85.5539845
0.1723751128,10.46939373,-2.741242886,85.55637445
0.1388577372,11.48688602,-4.402747631,85.55876507
0.2202570736,11.87712383,-3.179363251,85.56115512
0.5362781286,10.94821358,-0.1364636272,85.56354434
0.5267017484,10.72316837,-0.7230178118,85.56593424
0.1699810177,12.14526272,-2.190600157,85.56832424
0.2130747885,12.10695744,-0.3208092153,85.57071361
0.2848977447,10.36165905,0.4548787475,85.57310288
0.03112328239,11.23789978,-0.2154688835,85.57549252
0.002394098556,12.60732365,0.2250452787,85.57788273
0.09097574651,11.33605766,0.09097574651,85.58027262
0.07421706617,10.71837997,-0.3064446151,85.58266247
0.129281342,11.63771439,-0.181951493,85.58505403
0.1173108369,11.15171242,-0.8594814539,85.58744413
-0.007182296365,9.980998039,-1.88415575,85.58983377
-0.04788197577,10.2467432,-1.20423162,85.59222366
-0.1053403467,9.887627602,-1.87218523,85.59461346
-0.4405141473,9.624277115,-3.232033253,85.59700377
-0.4883961678,10.27786636,-0.7206237316,85.59939367
-0.2872918546,9.550060272,0.749352932,85.6017832
-0.4788197577,9.238826752,-0.8618755341,85.60417351
-0.4189672768,8.918018341,-1.709386468,85.60656325
-0.1891337931,8.087265968,-1.012703776,85.60895247
-0.2274393737,8.470320702,0.04788197577,85.61134189
-0.1508282125,7.998683929,-0.8714519143,85.61373127
-0.2537744641,8.281187057,-1.070162177,85.61612127
-0.2489862591,9.066452026,0.6488007307,85.61851085
-0.09576395154,8.151906013,-0.5482486486,85.62090007
-0.1747692078,8.305128098,-2.892071247,85.62328924
-0.05267017335,8.831830025,-3.737188339,85.62567924
0.07661115378,8.882105827,-3.071628809,85.62806903
0.184345603,9.325015068,-1.450823903,85.63045924
0.4046026766,9.176580429,-1.29281342,85.63284919
0.3854499161,9.006599426,-1.788391709,85.6352395
0.4141790867,9.480630875,0.1005521491,85.63762908
0.6799240708,8.609178543,0.9815804958,85.64001794
0.4668492377,9.193339348,0.7780820727,85.64240752
0.4117850065,11.0248251,2.585626841,85.644797
0.7158355117,10.43587589,2.145112514,85.64718632
0.5003666282,11.0798893,0.7732938528,85.64957606
0.5985246897,11.32648087,-0.9552453756,85.65196554
0.7134414315,11.44379234,-2.753213406,85.65435528
0.5195194483,13.32076454,-1.213808179,85.65674471
0.7732938528,11.62574387,-2.631114483,85.65913366
0.6344361901,10.56276417,-6.428154945,85.66152351
0.2178629786,12.38467312,-5.429815769,85.66391356
0.301656425,10.92427254,-3.255974293,85.66630283
0.1627987176,9.614701271,-2.46831584,85.66869262
-0.2848977447,10.44784737,-2.015831232,85.67108241
-0.3806616962,8.834223747,-2.142718554,85.67347247
-0.4213613868,7.948408127,0.4046026766,85.67586215
-0.3543266356,7.333124638,1.929643631,85.67825179
-0.2418039739,5.130553722,-1.089314818,85.68064226
-0.3399620354,6.128892899,0.1197049394,85.68303195
0.1388577372,6.382667542,4.690039635,85.6854208
0.6200715899,4.594275475,3.962233543,85.68781007
0.5841601491,6.588560104,2.516197681,85.69019976
1.122832298,7.759274006,3.526507616,85.69259018
1.702204227,7.072167397,3.519325256,85.69498002
1.879367471,8.585238457,1.558558226,85.69736939
2.003860712,10.95300198,-0.4596669674,85.69975955
2.097230434,12.45888996,-0.2394098788,85.70214913
2.312699556,12.02795219,-2.279181957,85.70453768
2.013437033,12.96404457,-6.085799217,85.70692736
1.541799664,14.79074192,-7.017103672,85.7093171
1.400547743,14.30952835,-6.411396503,85.71170721
1.010309696,14.59442616,-5.008454323,85.71409679
0.5458545089,14.86256504,-4.704403877,85.71648596
0.1987102032,12.82758141,-5.786536694,85.71887617
-0.1220990419,11.55152607,-3.425955296,85.72126611
-0.2298334837,10.04803181,-1.364636302,85.72365518
-0.6679535508,8.93477726,-1.141985178,85.72604455
-0.9265161753,8.345828056,1.376606703,85.72843455
-0.6847122312,6.07622242,2.233694315,85.73082507
-0.9073634148,5.822447777,1.314360261,85.73321507
-0.8882106543,6.959644794,2.023013592,85.73560481
-0.313626945,6.325209141,2.997411728,85.73799544
0.09576395154,6.049887657,1.853032351,85.74038575
0.5267017484,7.601263523,-0.3830558062,85.74277507
1.182684779,9.121516228,-0.3974204063,85.74516512
2.023013592,8.479898453,-0.6799240708,85.74755471
2.5018332,8.388921738,-3.737188339,85.74994486
2.602385283,10.38081169,-4.706798077,85.75233465
