"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.783659758E1,5.027607679E-1,1.174544811E1,-2.118777514E0
4.783898764E1,1.249719501E0,1.338780022E1,-3.610301018E0
4.784137816E1,1.987102032E0,1.406772423E1,-6.212686062E0
4.784376925E1,2.295940638E0,1.629663086E1,-9.308256149E0
4.784615988E1,2.413251400E0,1.762295914E1,-9.535695076E0
4.784854988E1,2.652661562E0,1.578429317E1,-8.886895180E0
4.785094019E1,2.432404280E0,1.431910515E1,-9.669765472E0
4.785332988E1,1.690233707E0,1.509239864E1,-7.685057163E0
4.785571962E1,1.273660541E0,1.421376419E1,-2.674208164E0
4.785810972E1,1.060585737E0,1.105594826E1,-8.858165890E-2
4.786049941E1,4.548787475E-1,9.061663628E0,-3.998144865E-1
4.786288962E1,4.548787326E-2,7.354671478E0,-5.243076086E-1
4.786527800E1,-1.388577372E-1,5.396298409E0,9.839745760E-1
4.786766753E1,-4.453023672E-1,5.180829525E0,4.900720119E0
4.787005769E1,-5.075489283E-1,3.718035221E0,5.436998367E0
4.787244753E1,-6.895004511E-1,2.410857439E0,2.413251400E0
4.787483696E1,-9.049693346E-1,3.533689737E0,1.898520231E0
4.787722654E1,-8.163877130E-1,3.677335739E0,2.195388556E0
4.787961608E1,-8.738460541E-1,4.137002945E0,1.661504507E0
4.788200597E1,-7.996289730E-1,5.870329857E0,-2.130747885E-1
4.788439509E1,-5.434604287E-1,7.347488880E0,-2.525774240E0
4.788678394E1,-2.920800745E-1,8.046566010E0,-3.342161655E0
4.788917384E1,1.436459273E-1,7.960378647E0,-5.068306923E0
4.789156384E1,4.740315676E-1,9.150244713E0,-6.962038994E0
4.789395384E1,8.714519143E-1,1.034011173E1,-6.504766464E0
4.789634399E1,1.412518263E0,8.554115295E0,-7.345095158E0
4.789873373E1,1.572922826E0,8.479898453E0,-7.766456604E0
4.790112399E1,1.716568708E0,1.039278316E1,-4.543999672E0
4.790351451E1,1.939219952E0,8.853377342E0,-3.263156414E0
4.790590399E1,1.582499266E0,8.676214218E0,-2.137930155E0
4.790829410E1,1.374212623E0,1.003845596E1,9.791863561E-1
4.791068378E1,1.153955579E0,9.262767792E0,1.948796391E0
4.791307316E1,4.788197577E-1,9.454296112E0,2.801095486E0
4.791546290E1,1.843456030E-1,1.018210220E1,4.314166069E0
4.791785259E1,-1.460400373E-1,1.065613365E1,5.604585171E0
4.792024269E1,-5.338839889E-1,1.096257782E1,5.896665096E0
4.792263227E1,-6.104952097E-1,1.205189323E1,6.195927620E0
4.792502144E1,-5.099430084E-1,1.326091290E1,7.476770401E0
4.792741165E1,-2.394098788E-1,1.214286900E1,5.535156727E0
4.792980165E1,4.309377819E-2,1.233200264E1,3.143451691E0
4.793219113E1,5.362781286E-1,1.323936558E1,2.894465446E0
4.793458102E1,9.313044548E-1,1.285870361E1,1.874579430E0
4.793697097E1,1.194655299E0,1.282518673E1,5.458545089E-1
4.793936113E1,1.666292787E0,1.184600067E1,-2.571261883E0
4.794175113E1,1.706992388E0,1.139351559E1,-5.444180489E0
4.794414368E1,1.594469786E0,1.075668621E1,-6.420972824E0
4.794653451E1,1.563346505E0,1.016294861E1,-6.157621861E0
4.794892457E1,1.307177901E0,1.041432953E1,-5.288564205E0
4.795131399E1,8.810282946E-1,9.370502472E0,-5.925394535E0
4.795370394E1,5.530368090E-1,8.685790062E0,-5.092247963E0
4.795609394E1,4.261495769E-1,8.372163773E0,-3.416378975E0
4.795848441E1,1.197049394E-2,7.905313969E0,-2.123565435E0
4.796087415E1,-1.101285368E-1,6.646018028E0,-1.319148421E0
4.796326342E1,-1.364636272E-1,6.657988548E0,-5.937365294E-1
4.796565394E1,-3.064446151E-1,8.194999695E0,2.494651079E0
4.796804410E1,1.197049394E-2,7.287636280E0,3.631847858E0
4.797043389E1,2.202570736E-1,7.718574524E0,2.990229368E0
4.797282415E1,5.410662889E-1,9.011387825E0,1.836273789E0
4.797521446E1,8.977869749E-1,9.346562386E0,1.268872321E-1
4.797760482E1,1.247325540E0,1.038799381E1,4.189672768E-1
4.797999472E1,1.697415948E0,1.106791878E1,-6.703476310E-1
4.798238410E1,1.637563467E0,1.236312580E1,-3.097963810E0
4.798477342E1,1.613622546E0,1.319148445E1,-3.976598024E0
4.798716279E1,1.673475027E0,1.300234985E1,-4.170519829E0
4.798955160E1,1.364636302E0,1.311247921E1,-4.838473320E0
4.799194076E1,9.265161753E-1,1.337343597E1,-4.673281193E0
4.799433029E1,7.900525331E-1,1.225060272E1,-4.113061905E0
4.799672024E1,6.200715899E-1,1.028744221E1,-5.413057327E0
4.799910951E1,1.197049394E-1,1.027547169E1,-4.713980675E0
4.800149832E1,1.915279031E-1,9.360925674E0,-1.532223225E0
4.800388826E1,3.423561156E-1,7.069773674E0,-4.381200671E-1
4.800627800E1,1.891337931E-1,5.832024574E0,-8.139935732E-1
4.800866743E1,3.495384157E-1,3.897592783E0,-2.221723795E0
4.801105727E1,1.460400373E-1,3.974204063E0,-5.506426692E-1
4.801344727E1,4.788197577E-2,4.026874065E0,1.833879590E0
4.801583753E1,-9.815804660E-2,4.177702427E0,1.244931340E0
4.801822727E1,-5.410662889E-1,6.677141666E0,2.516197681E0
4.802061696E1,-4.381200671E-1,6.375484943E0,1.548981905E0
4.802300712E1,-6.200715899E-1,7.060196877E0,-1.321542501E0
4.802539597E1,-8.546932340E-1,1.078780937E1,-9.432749152E-1
4.802778597E1,-4.883961678E-1,1.318190765E1,1.177896619E0
4.803017644E1,-9.576394223E-3,1.359369278E1,1.390971422E0
4.803256675E1,3.854499161E-1,1.442205143E1,-1.393365502E0
4.803495738E1,8.570873737E-1,1.659349823E1,-1.240143180E0
4.803734764E1,1.718962908E0,1.589920998E1,1.824303269E0
4.803973733E1,2.408463240E0,1.377803802E1,1.869791150E0
4.804212738E1,2.628720522E0,1.384986115E1,-3.806616962E-1
4.804451691E1,2.695755243E0,1.394323063E1,4.931843579E-1
4.804690618E1,2.829824686E0,1.171193123E1,3.488201857E0
4.804929602E1,2.583232403E0,9.842140198E0,2.293546438E0
4.805168587E1,1.695021868E0,1.048854733E1,-3.495384157E-1
4.805407602E1,1.017491937E0,9.394442558E0,-7.613233924E-1
4.805646571E1,3.543266356E-1,8.087265968E0,2.106806934E-1
4.805885503E1,-4.644551575E-1,9.042510986E0,-9.720040560E-1
4.806124498E1,-1.261690021E0,1.094342518E1,-2.784336805E0
4.806363482E1,-1.627987146E0,1.148927975E1,-1.237748981E0
4.806602493E1,-1.381394982E0,9.990573883E0,-2.216935396E0
4.806841514E1,-1.448429704E0,1.129057026E1,-4.912690639E0
4.807080493E1,-1.170714259E0,1.167362499E1,-5.111401081E0
4.807319534E1,-3.351738155E-1,9.059269905E0,-5.393904686E0
4.807558540E1,1.029462516E-1,9.415989876E0,-4.120244026E0
4.807797436E1,6.272538900E-1,8.970687866E0,-4.117849827E0
4.808036404E1,1.125226378E0,7.510287762E0,-4.529634953E0
4.808275394E1,1.481947184E0,7.285242558E0,-1.649533987E0
4.808514384E1,1.869791150E0,6.289297581E0,5.267017335E-2
4.808753378E1,1.929643631E0,5.985247135E0,4.692433476E-1
4.808992331E1,1.929643631E0,6.602924347E0,2.633508444E0
4.809231300E1,2.001466513E0,7.440858841E0,6.624471188E0
4.809470243E1,2.075683594E0,7.354671478E0,7.960378647E0
4.809709170E1,1.941614151E0,7.606051445E0,5.628526211E0
4.809948180E1,1.927249551E0,8.171058655E0,3.378073215E0
4.810187170E1,1.953584671E0,7.692239285E0,1.532223225E0
4.810426092E1,1.639957666E0,8.719307899E0,2.106806934E-1
4.810665107E1,1.527434945E0,1.052685165E1,-1.115650058E0
4.810904107E1,1.254507780E0,1.152519131E1,-3.385255814E0
4.811143144E1,9.384866953E-1,1.163771439E1,-5.432209969E0
4.811382139E1,8.882106543E-1,1.060585690E1,-8.834223747E0
4.811621107E1,2.848977447E-1,1.158983231E1,-1.091948414E1
4.811860165E1,-1.101285368E-1,1.316275501E1,-7.603657722E0
4.812099180E1,6.224656478E-2,1.150843334E1,-5.451363087E0
4.812338134E1,-3.950262666E-1,1.094581890E1,-5.793718815E0
4.812577102E1,-6.392243505E-1,1.131690502E1,-4.177702427E0
4.812816076E1,-2.992623448E-1,1.014618969E1,-4.453023672E-1
4.813055092E1,-2.441980839E-1,8.865347862E0,2.092442274E0
4.813294055E1,-1.005521491E-1,8.025018692E0,2.169053555E0
4.813532962E1,2.322275788E-1,8.001077652E0,2.990229368E0
4.813771936E1,3.854499161E-1,7.962772369E0,4.259101391E0
4.814010920E1,6.535889506E-1,7.213419437E0,4.467388630E0
4.814249920E1,9.624276757E-1,6.957251072E0,2.848977566E0
4.814489066E1,8.499050736E-1,8.532567978E0,1.450823903E0
4.814728055E1,9.289103150E-1,9.447113991E0,1.900914431E0
4.814967092E1,1.192261100E0,9.705676079E0,2.564079762E0
4.815206087E1,1.197049379E0,1.054121685E1,-2.058925033E-1
4.815445071E1,1.089314818E0,1.253550053E1,-2.506621599E0
4.815684144E1,1.347877622E0,1.358411598E1,-7.014709115E-1
4.815923134E1,1.848244309E0,1.196091747E1,-1.632775426E0
4.816162076E1,1.778815389E0,1.242776680E1,-4.697221279E0
4.816401061E1,1.750086069E0,1.347877598E1,-5.008454323E0
4.816640014E1,1.965555072E0,1.234636688E1,-2.887283087E0
4.816878993E1,1.838667870E0,1.152040291E1,-1.359848142E0
4.817117967E1,1.505888104E0,1.105834198E1,-2.959105968E0
4.817356910E1,9.743981957E-1,1.116607666E1,-2.444374800E0
4.817595951E1,6.128892303E-1,1.072077370E1,2.023013592E0
4.817834982E1,2.872918546E-1,9.207703590E0,2.717302084E0
4.818073962E1,-3.974204063E-1,9.870868683E0,1.113255858E0
4.818312946E1,-6.895004511E-1,9.784682274E0,1.000733256E0
4.818551779E1,-8.379345536E-1,8.999417305E0,2.173841715E0
4.818790764E1,-1.007915616E0,1.005760860E1,4.034056664E0
4.819029738E1,-8.690578938E-1,1.035687065E1,3.303856134E0
4.819268675E1,-6.847122312E-1,1.051727581E1,1.958372712E0
4.819507712E1,-2.681390643E-1,9.813410759E0,1.505888104E0
4.819746691E1,1.699810177E-1,9.056876183E0,6.176775098E-1
4.819985582E1,4.812138379E-1,9.890022278E0,-3.351738304E-2
4.820224514E1,8.953929543E-1,9.607518196E0,-2.968682647E-1
4.820463493E1,1.266478300E0,7.886161327E0,-1.199443460E0
4.820702524E1,1.479552984E0,6.899792671E0,-3.210486412E0
4.820941498E1,1.503494024E0,6.880640030E0,-4.792985439E0
4.821180420E1,1.472370744E0,6.365908623E0,-4.529634953E0
4.821419404E1,1.477158904E0,5.008454323E0,-5.044365883E0
4.821658342E1,1.278448701E0,5.099430561E0,-6.820787430E0
4.821897248E1,1.048615217E0,6.102557659E0,-7.108078957E0
4.822136201E1,1.070162177E0,6.035522938E0,-5.934970856E0
4.822375258E1,1.010309696E0,6.373091221E0,-5.357993126E0
4.822614264E1,7.708998322E-1,7.730545044E0,-6.083405018E0
4.822853212E1,5.841601491E-1,9.451902390E0,-4.589487553E0
4.823092118E1,6.751358509E-1,1.009830856E1,-1.884155750E0
4.823331113E1,6.392243505E-1,1.081893158E1,-1.663898587E0
4.823570076E1,3.351738155E-1,1.243255520E1,-1.721356988E0
4.823808998E1,4.117850065E-1,1.286828136E1,-2.992623448E-1
4.824047941E1,6.009188294E-1,1.320345497E1,1.419700503E0
4.824286852E1,5.482486486E-1,1.338301182E1,8.403286934E-1
4.824525790E1,6.104952097E-1,1.332555389E1,1.060585737E0
4.824764727E1,9.600335956E-1,1.273181725E1,2.635902643E0
4.825003654E1,1.115650058E0,1.216441631E1,2.592808962E0
4.825242675E1,1.175502539E0,1.161137867E1,2.315093517E0
4.825481649E1,1.398153663E0,1.003606224E1,2.011043072E0
4.825720540E1,1.446035624E0,9.250798225E0,1.821909070E0
4.825959472E1,1.434065104E0,8.767189980E0,1.390971422E0
4.826198425E1,1.323936582E0,7.969954491E0,9.480631351E-1
4.826437259E1,1.204231620E0,7.697027683E0,1.213808179E0
4.826676227E1,1.144379258E0,7.433676720E0,6.224656478E-2
4.826915160E1,8.906047344E-1,6.978797913E0,-2.875312567E0
4.827154165E1,6.511948705E-1,7.268484116E0,-3.126693010E0
4.827393128E1,6.655594110E-1,6.962038994E0,-2.403675318E0
4.827632045E1,5.338839889E-1,7.354671478E0,-3.224850893E0
4.827870998E1,3.615089059E-1,8.522992134E0,-3.232033253E0
4.828109957E1,5.290958285E-1,8.027413368E0,-2.537744761E0
4.828348941E1,6.488007307E-1,9.085604668E0,-2.992623448E-1
4.828587894E1,7.469587922E-1,1.100088406E1,1.386183143E0
4.828826821E1,8.499050736E-1,1.179572487E1,2.310305357E0
4.829065795E1,1.106073618E0,1.224102688E1,4.048420906E0
4.829304722E1,1.431671023E0,1.288982773E1,4.383594990E0
4.829543649E1,1.458006144E0,1.442444515E1,3.818587542E0
4.829782582E1,1.718962908E0,1.523843861E1,4.505693913E0
4.830021514E1,2.195388556E0,1.461118507E1,3.622271538E0
4.830260519E1,2.255240917E0,1.517858601E1,6.440125704E-1
4.830499623E1,2.377340078E0,1.518097973E1,-1.747692108E0
4.830738561E1,2.564079762E0,1.319866562E1,-3.868863583E0
4.830977561E1,2.322275639E0,1.243016148E1,-5.520791531E0
4.831216519E1,1.982313752E0,1.195134068E1,-6.856698990E0
4.831455425E1,1.458006144E0,1.085005569E1,-6.851910591E0
4.831694342E1,9.121516347E-1,9.274739265E0,-6.262962341E0
4.831933279E1,4.189672768E-1,7.845461369E0,-6.578983307E0
4.832172274E1,-2.992623448E-1,7.069773674E0,-6.133680820E0
4.832411217E1,-7.230178118E-1,5.003666401E0,-5.504033089E0
4.832650113E1,-1.000733256E0,3.804223061E0,-5.135342121E0
4.832889123E1,-1.266478300E0,5.070701122E0,-1.560952425E0
4.833128139E1,-1.027068377E0,3.694094181E0,4.022085965E-1
4.833367123E1,-9.552453756E-1,2.846583605E0,6.703476608E-2
4.833606144E1,-6.823181510E-1,4.725951195E0,1.951190472E0
4.833845160E1,-6.464067101E-2,5.609373569E0,3.909563303E0
4.834084191E1,3.255974352E-1,6.272538662E0,4.733132839E0
4.834323061E1,9.073634148E-1,6.969221592E0,2.805883646E0
4.834561988E1,1.201837659E0,8.712124825E0,-2.250452787E-1
4.834801009E1,1.259295940E0,1.142224503E1,1.891337931E-1
4.835039951E1,1.565740585E0,1.244691944E1,9.863687158E-1
4.835278858E1,1.491523504E0,1.348835182E1,-1.223384500E0
4.835517831E1,1.043827057E0,1.584414577E1,-3.074022770E0
4.835756811E1,8.690578938E-1,1.755831909E1,-1.733327508E0
4.835995821E1,8.786342740E-1,1.812093353E1,-4.788197111E-3
4.836234774E1,7.852643728E-1,1.794616318E1,-1.355059862E0
4.836473660E1,7.110472918E-1,1.715850639E1,-3.349344254E0
4.836712649E1,8.762401342E-1,1.579386902E1,-3.303856134E0
4.836951634E1,1.175502539E0,1.435980415E1,-1.484341264E0
4.837190566E1,1.292813420E0,1.204471111E1,-1.273660541E0
4.837429514E1,1.278448701E0,9.377684593E0,-2.813066006E0
4.837668483E1,1.295207381E0,8.238094330E0,-2.362975597E0
4.837907514E1,1.122832298E0,7.510287762E0,-6.224656478E-2
4.838146493E1,9.121516347E-1,5.307716846E0,8.379345387E-2
4.838385534E1,6.081010699E-1,4.493723392E0,-1.848244309E0
4.838624545E1,2.011042982E-1,5.374751568E0,-2.123565435E0
4.838863535E1,3.830557689E-2,5.161676884E0,-1.496311784E0
4.839102514E1,-1.005521491E-1,6.349150181E0,5.362781286E-1
4.839341560E1,-1.197049394E-2,6.480825424E0,-8.882106543E-1
4.839580607E1,-1.316754371E-1,7.002738953E0,-4.249525547E0
4.839819639E1,-1.220990419E-1,9.533301353E0,-1.515464544E0
4.840058602E1,4.189672768E-1,9.291497231E0,9.384866953E-1
4.840297508E1,4.476964772E-1,9.667370796E0,-3.639029860E-1
4.840536519E1,5.578250289E-1,1.088596725E1,-1.922461271E0
4.840775529E1,9.432749152E-1,1.116607666E1,-1.374212623E0
4.841014498E1,1.228172660E0,1.163771439E1,9.480631351E-1
4.841253493E1,1.596863866E0,1.168320179E1,3.830558062E-1
4.841492488E1,1.656716347E0,1.295925713E1,-3.160210252E-1
4.841731529E1,1.987102032E0,1.297122669E1,1.316754222E0
4.841970503E1,2.389310598E0,1.158265018E1,1.862608910E0
4.842209472E1,2.171447515E0,1.253789520E1,1.843456030E0
4.842448420E1,2.049348593E0,1.304304981E1,2.520986080E0
4.842687457E1,2.054136753E0,1.227215004E1,3.765917301E0
4.842926436E1,1.785997629E0,1.147491455E1,2.932770967E0
4.843165430E1,1.388577223E0,1.073035145E1,-2.130747885E-1
4.843404404E1,1.034250736E0,1.098651886E1,-8.810282946E-1
4.843643399E1,8.786342740E-1,1.008394432E1,-5.769777894E-1
4.843882363E1,6.679535508E-1,8.915623665E0,-2.609567642E0
4.844121305E1,3.615089059E-1,9.636246681E0,-3.311038494E0
4.844360295E1,4.668492377E-1,8.101630211E0,-4.113061905E0
4.844599238E1,3.950262666E-1,6.902186394E0,-4.541605473E0
4.844838144E1,3.423561156E-1,7.723362446E0,-2.185812235E0
4.845077113E1,5.410662889E-1,6.016369820E0,-2.317487478E0
4.845316128E1,2.825036645E-1,4.661310673E0,-3.751552820E0
4.845555154E1,1.220990419E-1,5.882300377E0,-1.649533987E0
4.845794139E1,1.867396981E-1,6.224656582E0,4.548787475E-1
4.846033082E1,-1.819514930E-1,6.581377506E0,4.141790867E-1
4.846272066E1,-4.165731966E-1,7.029074192E0,-1.225778461E0
4.846511180E1,-4.979725182E-1,7.402553558E0,-3.866469383E0
4.846750170E1,-7.493529320E-1,8.882105827E0,-4.206431389E0
4.846989165E1,-6.535889506E-1,9.049693108E0,-4.922266960E0
4.847228118E1,-6.248597503E-1,1.004324436E1,-6.284509182E0
4.847467118E1,-5.769777894E-1,1.145097446E1,-6.332390785E0
4.847706092E1,-2.322275788E-1,1.171671867E1,-5.384327888E0
4.847945024E1,2.322275788E-1,1.280842781E1,-2.688572884E0
4.848184008E1,7.852643728E-1,1.342131805E1,-1.134802699E0
4.848422946E1,1.249719501E0,1.270308781E1,-8.834224343E-1
4.848661884E1,1.697415948E0,1.253550053E1,1.335907102E0
4.848900878E1,2.034983873E0,1.334470558E1,5.539944649E0
4.849139837E1,2.327064037E0,1.243734264E1,6.940492630E0
4.849378810E1,2.360581160E0,1.110861778E1,5.097035885E0
4.849617738E1,2.044560432E0,1.147491455E1,4.814532280E0
4.849856607E1,1.781209469E0,1.176699543E1,5.963699818E0
4.850095587E1,1.455611944E0,1.208780479E1,6.045099735E0
4.850334560E1,9.001811147E-1,1.244213104E1,3.593542337E0
4.850573420E1,4.189672768E-1,1.187473011E1,-2.106806934E-1
4.850812358E1,1.556164175E-1,1.196331120E1,-2.183418036E0
4.851051295E1,-2.681390643E-1,1.294968033E1,-2.944741488E0
4.851290259E1,-5.099430084E-1,1.208062172E1,-5.240682125E0
4.851529170E1,-4.596669674E-1,1.014618969E1,-9.293890953E0
4.851768055E1,-7.565351725E-1,1.013182640E1,-1.113016510E1
4.852007035E1,-8.020230532E-1,9.904387474E0,-9.518937111E0
4.852245977E1,-4.907902479E-1,7.857431889E0,-7.335518360E0
4.852484889E1,-4.405141473E-1,5.683590412E0,-6.868669510E0
4.852723858E1,-4.931843579E-1,4.955784321E0,-6.320420265E0
4.852962837E1,-2.465921789E-1,5.532762051E0,-2.082865983E-1
4.853201873E1,2.872918546E-1,3.976598024E0,5.822447777E0
4.853440858E1,4.812138379E-1,1.721356988E0,5.013243198E0
4.853679759E1,5.003666282E-1,3.375679255E0,5.516003609E0
4.853918727E1,9.576395154E-1,4.383594990E0,9.739193916E0
4.854157644E1,1.182684779E0,2.485074520E0,8.963505745E0
4.854396472E1,9.336984754E-1,5.013243198E0,6.344361305E0
4.854635399E1,1.108467698E0,9.437537193E0,5.944547176E0
4.854874337E1,1.230566740E0,1.030420113E1,2.992623568E0
4.855113342E1,1.027068377E0,1.188430595E1,-1.333513021E0
4.855352290E1,1.048615217E0,1.551615429E1,-4.843262196E0
4.855591170E1,9.265161753E-1,1.854708290E1,-7.378612518E0
4.855830134E1,7.756879926E-1,1.930601120E1,-9.372897148E0
4.856069097E1,7.613233924E-1,1.944965744E1,-1.153716183E1
4.856308024E1,5.003666282E-1,2.044321060E1,-1.246846581E1
4.856546977E1,3.279915452E-1,1.924137115E1,-1.244931316E1
4.856785967E1,2.178629786E-1,1.603806877E1,-1.180769539E1
4.857024998E1,-7.661115378E-2,1.402702522E1,-8.520597458E0
4.857263972E1,-1.699810177E-1,1.190585327E1,-3.957445145E0
4.857502915E1,-2.753213346E-1,8.168664932E0,-1.086920857E0
4.857741962E1,-5.171253681E-1,3.995750666E0,1.627987176E-1
4.857980946E1,-5.123371482E-1,7.517470121E-1,2.415645838E0
4.858219832E1,-4.596669674E-1,-2.197782755E0,4.254313469E0
4.858458691E1,-6.583771110E-1,-4.615822315E0,4.326136589E0
4.858697654E1,-8.499050736E-1,-4.749892235E0,6.219868660E0
4.858936675E1,-8.666637540E-1,-4.397959709E0,8.015442848E0
4.859175618E1,-1.003127337E0,-3.840134382E0,6.780087471E0
4.859414576E1,-1.173108339E0,-1.819514990E0,4.453023434E0
4.859653576E1,-1.120438218E0,1.058191657E0,2.669420004E0
4.859892535E1,-1.048615217E0,4.505693913E0,1.134802699E0
4.860131441E1,-9.193339348E-1,8.738459587E0,3.734793961E-1
4.860370404E1,-4.429082870E-1,1.264562988E1,-5.171253681E-1
4.860609373E1,5.027607456E-2,1.541799641E1,-3.471443176E0
4.860848389E1,3.471443057E-1,1.867875862E1,-4.881567478E0
4.861087352E1,1.051009417E0,2.104173470E1,-3.871257782E0
4.861326269E1,1.785997629E0,2.268169212E1,-2.674208164E0
4.861565274E1,2.200176716E0,2.472864532E1,-2.848977447E-1
4.861804217E1,2.987835169E0,2.329697418E1,-6.703476608E-2
4.862043108E1,3.550448418E0,2.102497673E1,-9.983391762E-1
4.862282061E1,3.636636019E0,2.050306129E1,6.942886114E-1
4.862521154E1,3.811405182E0,1.901393127E1,3.052475929E0
4.862760108E1,3.684518099E0,1.618889618E1,4.081938267E0
4.862999024E1,3.078810930E0,1.229609108E1,8.690578938E-1
4.863237910E1,2.113989353E0,9.980998039E0,-2.777154446E0
4.863476873E1,9.408808351E-1,9.099968910E0,-2.111594915E0
4.863715795E1,-4.093908668E-1,6.851910591E0,-1.730933428E0
4.863954696E1,-1.764450788E0,5.010848522E0,-4.007721424E0
4.864193628E1,-3.011776209E0,4.965361118E0,-6.322814941E0
4.864432555E1,-4.038844585E0,4.074756145E0,-6.808816910E0
4.864671555E1,-4.412323952E0,1.288025141E0,-6.997950554E0
4.864910514E1,-4.496117592E0,-1.963160932E-1,-8.709731102E0
4.865149415E1,-4.448235512E0,6.464067101E-1,-7.656328201E0
4.865388378E1,-3.548054218E0,-8.642696142E-1,-4.649340153E0
4.865627290E1,-2.343822718E0,-3.964627504E0,-5.037183762E0
4.865866196E1,-1.503494024E0,-3.576783419E0,-4.924661160E0
4.866105128E1,-4.237554669E-1,-1.350271702E0,6.679535508E-1
4.866344035E1,7.804762125E-1,-7.110472918E-1,7.055408955E0
4.866582784E1,1.546587706E0,9.767923355E-1,9.921145439E0
4.866821790E1,2.058924913E0,6.815999031E0,1.333752441E1
4.867060753E1,2.779548645E0,1.181966591E1,1.758465576E1
4.867299759E1,3.246397972E0,1.393844318E1,1.699331284E1
4.867538706E1,3.301462173E0,1.760380745E1,1.331837082E1
4.867777639E1,3.244003773E0,2.255719757E1,1.007197285E1
4.868016613E1,2.920800447E0,2.686418152E1,7.993895531E0
4.868255540E1,2.803489685E0,2.893986511E1,4.979725361E0
4.868494519E1,2.611961842E0,2.921518707E1,-2.319881678E0
4.868733477E1,1.797968149E0,2.970358467E1,-1.068965054E1
4.868972420E1,1.098891377E0,2.889198494E1,-1.505648708E1
4.869211441E1,7.230178118E-1,2.600469971E1,-1.652167511E1
4.869450384E1,-1.197049394E-1,2.348850250E1,-1.838188934E1
4.869689279E1,-1.206625700E0,2.149182320E1,-1.790307045E1
4.869928212E1,-1.644745827E0,1.707231712E1,-1.419939995E1
4.870167154E1,-1.855426550E0,1.045742321E1,-1.256183624E1
4.870406180E1,-2.422827959E0,5.317293644E0,-1.267435932E1
4.870645087E1,-2.693361044E0,3.224850893E0,-5.786536694E0
4.870884003E1,-1.979919672E0,-1.656716347E0,2.056530952E0
4.871123066E1,-1.414912343E0,-8.077689171E0,1.651928067E0
